"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.762272535";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Машкова, дом 2/13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.648992336";"1060012268";"0101000000C13C4D2E12D34240653B7C2592E14B40";"";
"55.764301575";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, владение 10/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645559106";"1060012269";"0101000000D7F347AEA1D2424001744EA2D4E14B40";"";
"55.764017664";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, владение 10/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645074853";"1060012270";"0101000000B28D12D091D242402139B054CBE14B40";"";
"55.764292767";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, владение 10/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64557535";"1060012271";"010100000048AD8B36A2D24240CC6A6B58D4E14B40";"";
"55.777492735";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Чаянова, дом 16";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59742862";"1060012272";"0101000000164C808A78CC4240EFD9C6E184E34B40";"";
"55.773983673";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 2-я Тверская-Ямская улица, дом 38";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592325428";"1060012273";"0101000000B3ECD251D1CB42402396A1E511E34B40";"";
"55.773983855";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 2-я Тверская-Ямская улица, дом 38";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592341364";"1060012274";"0101000000593981D7D1CB4240B26D28E711E34B40";"";
"55.761543228";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Черногрязская улица, дом 3, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.545725448";"1060012275";"0101000000A2E0DB54DAC5424009609D3F7AE14B40";"";
"55.762084811";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Черногрязская улица, дом 5, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.545928421";"1060012276";"0101000000721385FBE0C54240FD02BEFE8BE14B40";"";
"55.775918919";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 29, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.58477813";"1060012277";"01010000000DE27F02DACA4240F1B9A64F51E34B40";"";
"55.764161316";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Черногрязская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.546743708";"1060012278";"0101000000AF93A4B2FBC542404E8BBA09D0E14B40";"";
"55.776533222";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 36, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585840046";"1060012279";"0101000000EA207FCEFCCA4240AE5FCC7065E34B40";"";
"55.770603893";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596958656";"1060012280";"0101000000C44A282469CC42407A4DFB25A3E24B40";"";
"55.771337188";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594285994";"1060012281";"0101000000B6593E9011CC424005534E2DBBE24B40";"";
"55.769987073";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596454757";"1060012282";"0101000000E76D25A158CC42405B70B8EF8EE24B40";"";
"55.771636215";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593717268";"1060012283";"0101000000B3906CEDFECB4240C8EAB9F9C4E24B40";"";
"55.769793641";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596828352";"1060012284";"0101000000329516DF64CC4240C361189988E24B40";"";
"55.771662297";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592855471";"1060012285";"01010000008F9925B0E2CB4240EB9584D4C5E24B40";"";
"55.770217163";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596143605";"1060012286";"0101000000E798036F4ECC424092F3DA7996E24B40";"";
"55.771706663";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592806047";"1060012288";"0101000000375E8C11E1CB42405CD8AF48C7E24B40";"";
"55.773565245";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 20/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.5903158";"1060012289";"0101000000F2A7D7778FCB4240724C9A2F04E34B40";"";
"55.772048867";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593654583";"1060012290";"0101000000828D95DFFCCB4240E5564D7FD2E24B40";"";
"55.773574228";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 20/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.590315476";"1060012291";"010100000010DF1F758FCB4240EC24F57A04E34B40";"";
"55.772057667";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593638324";"1060012292";"0101000000BA9D3157FCCB42400E321FC9D2E24B40";"";
"55.775734509";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585932746";"1060012293";"0101000000DCDC1ED8FFCA42404E44B5444BE34B40";"";
"55.772227692";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592006112";"1060012294";"01010000003B0935DBC6CB4240501A655BD8E24B40";"";
"55.775743309";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585916484";"1060012295";"0101000000D17BB44FFFCA4240771F878E4BE34B40";"";
"55.772152545";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591721865";"1060012296";"01010000006640C58ABDCB42402A2604E5D5E24B40";"";
"55.775928085";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 1-я Тверская-Ямская улица, дом 29, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584793742";"1060012297";"0101000000D2657685DACA4240BB8F8A9C51E34B40";"";
"55.77370105";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 2-я Тверская-Ямская улица, дом 40";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591187744";"1060012298";"010100000055233D0AACCB4240C050D1A208E34B40";"";
"55.774791468";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 4-я Тверская-Ямская улица, дом 26/8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593810903";"1060012299";"01010000005532E4FE01CC4240D123E85D2CE34B40";"";
"55.774782485";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, 4-я Тверская-Ямская улица, дом 26/8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593811227";"1060012300";"010100000038FB9B0102CC4240584B8D122CE34B40";"";
"55.758548729";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, владение 3, сооружение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598921454";"1060012301";"0101000000C1E64C75A9CC42401ABDEF1F18E14B40";"";
"55.759023362";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 10, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.600354669";"1060012302";"01010000008EADFA6BD8CC4240515872AD27E14B40";"";
"55.759752132";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 11, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599643275";"1060012303";"010100000017B25F1CC1CC4240CE00D08E3FE14B40";"";
"55.759761115";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 11, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599642953";"1060012304";"0101000000B834AC19C1CC424048D92ADA3FE14B40";"";
"55.760506582";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 15, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60039716";"1060012305";"0101000000D8676BD0D9CC4240970A994758E14B40";"";
"55.757862608";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.600220949";"1060012306";"01010000001F2A410AD4CC4240531C56A401E14B40";"";
"55.761467061";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 20, строение 4";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.602673711";"1060012307";"0101000000B573836924CD4240F5FCADC077E14B40";"";
"55.761978268";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 23, строение 3";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601794784";"1060012308";"010100000079178A9C07CD42404FA9FE8088E14B40";"";
"55.763074908";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверской бульвар, дом 26";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604194094";"1060012309";"01010000004B15693B56CD42400D214770ACE14B40";"";
"55.763959005";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверской бульвар, дом 26";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604497218";"1060012310";"01010000009FEA322A60CD4240D7FA9E68C9E14B40";"";
"55.75854328";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598443555";"1060012311";"01010000000E9D64CC99CC4240AC193AF217E14B40";"";
"55.758633469";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Тверской бульвар, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598472193";"1060012312";"01010000000D40A0BC9ACC4240C680C9E61AE14B40";"";
"55.758652466";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620001684";"1060012318";"01010000005A1F16375CCF4240F83F25861BE14B40";"";
"55.759310264";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617763248";"1060012319";"0101000000566AB9DD12CF4240D5B2271431E14B40";"";
"55.759301281";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617763566";"1060012320";"0101000000AF5064E012CF42405BDACCC830E14B40";"";
"55.759319068";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617747";"1060012321";"0101000000DF196D5512CF42400525025E31E14B40";"";
"55.757991995";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральный проезд, дом 2, сооружение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621204286";"1060012322";"0101000000A5403E9F83CF4240D093B6E105E14B40";"";
"55.757922457";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральный проезд, дом 2, сооружение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62141391";"1060012323";"0101000000605DB27D8ACF424007DC629A03E14B40";"";
"55.759281167";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Театральный проезд, дом 3, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621573149";"1060012324";"01010000006C837DB58FCF4240EA5D122030E14B40";"";
"55.745445721";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Тетеринский переулок, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652664505";"1060012325";"0101000000151EB0828AD34240AF51F0C36ADF4B40";"";
"55.745436913";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Тетеринский переулок, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65268074";"1060012326";"0101000000B983E00A8BD3424079480D7A6ADF4B40";"";
"55.745562683";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Тетеринский переулок, дом 15, строение 13";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.654317301";"1060012327";"0101000000418058ABC0D34240304D16996EDF4B40";"";
"55.735327974";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Тимура Фрунзе, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587919704";"1060012328";"010100000050ADEEF340CB4240FC14203A1FDE4B40";"";
"55.735319175";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Тимура Фрунзе, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587935949";"1060012329";"0101000000828C347C41CB4240945F50F01EDE4B40";"";
"55.740999626";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Большой Толмачёвский переулок, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623667272";"1060012330";"0101000000AB694454D4CF424055026413D9DE4B40";"";
"55.738986382";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Старый Толмачёвский переулок, дом 17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629265293";"1060012332";"0101000000B0F8DEC38BD042408F70131B97DE4B40";"";
"55.759806261";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.560770958";"1060012333";"01010000000B94BE57C7C742404125E15441E14B40";"";
"55.759815431";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.560786557";"1060012334";"0101000000FC2C99DAC7C742401192CDA141E14B40";"";
"55.760840893";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561641282";"1060012335";"010100000002238DDCE3C742407D72003C63E14B40";"";
"55.760831911";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561641613";"1060012336";"01010000002FF453DFE3C74240C4BFA7F062E14B40";"";
"55.762048422";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562696546";"1060012337";"01010000003252BF7006C84240AD3A7DCD8AE14B40";"";
"55.762047863";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562648753";"1060012338";"010100000095A2D4DF04C842402DC9CCC88AE14B40";"";
"55.762265343";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Трёхгорный Вал, владение 7, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562035105";"1060012339";"0101000000E7962DC4F0C74240958727E991E14B40";"";
"55.765536621";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Трёхпрудный переулок, дом 11/13, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597045025";"1060012340";"0101000000A84EACF86BCC4240ED8A9F1AFDE14B40";"";
"55.76552782";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Трёхпрудный переулок, дом 11/13, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59706128";"1060012341";"010100000069A707816CCC4240028ACBD0FCE14B40";"";
"55.766112667";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Трёхпрудный переулок, дом 14";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596338936";"1060012342";"0101000000C9B991D554CC42407EE8D8FA0FE24B40";"";
"55.764558093";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Трёхпрудный переулок, дом 2А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598705936";"1060012343";"010100000042856765A2CC4240DFA9220ADDE14B40";"";
"55.76454911";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Трёхпрудный переулок, дом 2А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598706258";"1060012345";"0101000000A1021B68A2CC424065D1C7BEDCE14B40";"";
"55.765174622";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Трёхпрудный переулок, дом 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598396915";"1060012346";"0101000000E5F9254598CC42400E9CF43DF1E14B40";"";
"55.755128219";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Трёхсвятительский переулок, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645701772";"1060012347";"0101000000C9DA0C5BA6D2424024729E0AA8E04B40";"";
"55.755128395";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Трёхсвятительский переулок, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645717701";"1060012348";"0101000000251FACE0A6D242402A67180CA8E04B40";"";
"55.769546868";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Триумфальная площадь, дом 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594892422";"1060012349";"01010000006A90546F25CC42404D66038380E24B40";"";
"55.73787584";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.613583313";"1060012350";"0101000000695AE3E589CE42407EA72CB772DE4B40";"";
"55.738124295";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612507322";"1060012351";"01010000007846D2A366CE42403BB45DDB7ADE4B40";"";
"55.737885002";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.613598916";"1060012352";"0101000000608AC6688ACE424042E6070473DE4B40";"";
"55.73810597";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612476116";"1060012353";"01010000008BE60B9E65CE4240F110A5417ADE4B40";"";
"55.736952776";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.613010789";"1060012354";"0101000000D26C352377CE4240E7CEF37754DE4B40";"";
"55.736077682";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 27";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.614300079";"1060012355";"01010000001C9E8E62A1CE4240B4C021CB37DE4B40";"";
"55.735270138";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 31";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61361198";"1060012356";"010100000054445DD68ACE4240BB37F6541DDE4B40";"";
"55.734447136";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6123511";"1060012358";"0101000000B615568561CE424064E11E5D02DE4B40";"";
"55.734438153";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612351419";"1060012359";"0101000000D121038861CE4240EA08C41102DE4B40";"";
"55.73438624";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 35, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.613324782";"1060012360";"010100000017422C6D81CE424059B7495E00DE4B40";"";
"55.734377257";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 35, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6133251";"1060012361";"01010000007028D76F81CE4240DFDEEE1200DE4B40";"";
"55.732403387";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 46, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61200954";"1060012362";"0101000000EC911F5456CE42408352E964BFDD4B40";"";
"55.731833699";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 52";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611695319";"1060012363";"0101000000531C3F084CCE424069A805BAACDD4B40";"";
"55.731760938";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 52";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611618274";"1060012364";"0101000000A53BF28149CE4240A399A857AADD4B40";"";
"55.731133409";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 56";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611752026";"1060012365";"01010000004377F0E34DCE4240815590C795DD4B40";"";
"55.730729187";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 58/2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611766372";"1060012366";"01010000002B44485C4ECE4240E732B48888DD4B40";"";
"55.739136089";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Якиманка, дом 9";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616166833";"1060012367";"0101000000B54E068EDECE424030C6E8029CDE4B40";"";
"55.738127677";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Якиманка, дом 22, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616791858";"1060012368";"010100000048461D09F3CE4240657EBCF77ADE4B40";"";
"55.737912648";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Якиманка, дом 22, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616050848";"1060012369";"0101000000A26A12C1DACE42407D3BF1EB73DE4B40";"";
"55.738109891";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Якиманка, дом 22, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616808415";"1060012370";"01010000004B290194F3CE42407D5989627ADE4B40";"";
"55.737903665";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Якиманка, дом 22, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616051166";"1060012371";"0101000000FB50BDC3DACE4240036396A073DE4B40";"";
"55.733356218";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Якиманский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609650507";"1060012372";"010100000004C71E0709CE42406A50D69DDEDD4B40";"";
"55.733347055";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Якиманский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609634906";"1060012373";"010100000090E23F8408CE4240E5EBF850DEDD4B40";"";
"55.782394799";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, 3-я улица Ямского Поля, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579823295";"1060012374";"0101000000F2BD54A637CA4240FC21458325E44B40";"";
"55.782403781";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, 3-я улица Ямского Поля, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579822968";"1060012375";"0101000000CC8396A337CA4240B4D49DCE25E44B40";"";
"55.746577001";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 11/6, корпус 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650936782";"1060012376";"01010000000C3A7FE551D34240D19ECDD58FDF4B40";"";
